id,name,reference,photos,address,latlng,scope,place_id,types,images
c445d9841fec7acce36c5cee9c832d7f64a60959,茄坊餐廳,[],台北市松山區南京東路四段181號,"(25.05177, 121.55645400000003)",GOOGLE,ChIJvw4zUuqrQjQRvdhhYwqwjnc,CnRuAAAAdRHabFl9A6UKZ8-g5eZl3iSIIn1ccfVnlUXpPfKxL0LlRlEoT5ngC3ckUWuQtH3SyZjWIOQkgdvueGGL5PvoHCI3oTB6NXBKbf1jXc7_11uEP4zd0ibP2czwb2oUcSkUJwIjhHv2xVsQGR3GvaN29hIQ7gAD3u3XkzIcp4WoZ5JnVBoUuLijY_biHPnLHWTZq8iypGlBV1k,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/7/0/1/58107/58107_1345038874_7744.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/7/7/687774/687774_20140629214912_4446.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/9/5/509598/509598_20130806204030_5917.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/8/0/5/store_50508/sp50508_20121030233622386.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/6/3/5/cm20130627_356129_600544_a762dfe3a7a01617540c023210ad78fc224.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/4/3/8/store_38834/sp38834_20130824120459917.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/4/0/581042/581042_20131212211717_285.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/3/6/7/60763/60763_1345040376_9881.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/9/4/598498/598498_20140113155505_7555.jpg']"
c4b73d0ef7a577f59565e9975aea70751d9e9c05,諾拉咖啡NoraCafe,CoQBdwAAAHGWki3RXKfp0hk_Tx51jb2uyB8hSddIfdYERTZnZvHTXUupptvct54tl0yRsBNcFmb9nH-j4mQhhmj7U2zEqp9Ydenz0_WIqELBN6xiVZ9WvujvmJYhP0ax9fiEyr98CDvLVm0f_ZS-xu2Osmypp3Rbsru8LtDviUdOQpHBEkM5EhB42j37MyalW1FNTU55u4BmGhTZSf8RLKOnIoqjlE1o2e2fPpK5ig,[],南京東路五段250巷9號,"(25.049798, 121.56604800000002)",GOOGLE,ChIJMVQgh5arQjQR68crRXzpseA,"[""cafe"",""restaurant"",""food"",""establishment""]",[]
c51adba6655778fd216e15ea6bca90fd83e9ac5c,花園美式餐廳,[],民生東路四段56巷1弄2號,"(25.057424, 121.55172700000003)",GOOGLE,ChIJa6G85u6rQjQR7ef0m3aadS4,CoQBcwAAAPntQH7CPP9IgaqvgtkDpTTgIrpQ2Pr9Sz4Teelof6hOE5EQGALjxU_WvOYDdJun7nRsmGYnzE9pCnvYelW-rOc-IRfyY2r10c9_gkw9jilvezr8PQePUHLwstKuCY0Im6ZE0N6QP-AQsPvd6hN6q-QmkKGuIUIGhoPgQK-fd6PrEhDGiABLEANkaiJe-V8L_XfkGhTwgzoRHqgdcwrSR9gW0e-Sb5hp7Q,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/0/7/4/store_65470/sp65470_20121031041613180.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/1/9/55910/55910_1345037639_3110.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/1/3/474318/474318_20130526214319_7996.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/8/0/434082/434082_20130922160001_5519.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/4/8/678844/678844_20140616185845_6516.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/4/4/1/store_30144/sp30144_20121030194545150.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/2/1/1/store_590112/sp590112_20130914163447964.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/7/8/1/store_85187/sp85187_20110110115952461.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/3/2/601234/601234_20140118163831_2920.jpg']"
c5f9036272f97929311f0e7dc688f93e7c926177,真鍋咖啡,[],台北市松山區八德路四段138號8樓,"(25.04856, 121.56251500000008)",GOOGLE,ChIJgZXx_5SrQjQRa0SiRayAM7g,CnRuAAAAm0b11SnbUmwnRd6FSNAdSwW19ZpcbPiR9cxDPgy8RNwwyWtWUTqvfIxGz5BrRGKKXyU2asAWS2fy08mXqvqo46NrkoGmvFh1p1CoYIHH3Quzw6-zzbxGMpQQCdBv4P8HlUzmiU-kM5sAk2bQev2NABIQKs7_sGfRYCro5keLvjC5yRoUen4cailTgamgMzPI98HMTsGu3nc,"[""cafe"",""food"",""establishment""]","['http://www.ipeen.com.tw/photo/usr/451504/978569_200.jpg', 'http://www.ipeen.com.tw/photo/usr/20102/169685_200.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/2/4/1/store_75142/sp75142_20121031063528966.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/7/8/253876/253876_1345127722_3681.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/3/5/5/346553/346553_20120914102909_6977.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/5/9/585952/585952_20131220234944_4662.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/3/5/1/store_5153/sp5153_20121030204506612.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/2/9/store_44925/sp44925_20121030205401718.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/9/6/7/134769/134769_1345083394_4179.jpg']"
c702685062d8d9fbcac0ccdb889e51ead4b102fa,美福西餐廳Fresh & Aged Italian steak house,CqQBkgAAACQ9Bg6mid9y6e0ABf-S1rWGYRJWc56Z1nv7y14n4l030XhAw5qzpztXHmr3H8fIih4Be8VWY3PZLyuWtA8eLEM973cx1nIhNue5XwvJbhjehhqGGUEYDiEcPGdkKLKorqHd0_S-mDifwwMXHpVqevmadGLuwUjEOPttkAcIfEhXKrcTn5w3MArUNksAaP-5R9GBgS3kEhAOVhg68vRxA_MSEKDASINSCVg6fzZRBnKTfFEaFLHUbWHeH1P-BCKICsamvoMFiIZb,"[""https://lh5.googleusercontent.com/-t8g5Ei5mQoc/UyJJ0QxFMoI/AAAAAAAAAKA/yHPlVAJNMn8/w1000-s0/IMG_1720.jpg""]",民善街128號2樓,"(25.06147, 121.57502699999998)",GOOGLE,ChIJt5S1IYSrQjQRvca0WrqUKTE,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/focus/810/145x110/fo_20130108101735971f0fb45c5cd5a136dbe6be8bfca638730.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/782558/465179_120.jpg', 'http://iphoto.ipeen.com.tw/photo/focus/810/fo_20130107175236e826a4cb0d1adda1dbb68d458385710d671.jpg', 'http://iphoto.ipeen.com.tw/photo/focus/810/fo_201301071712378e7faaf02cfdd0c42e896256734bf2a3162.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/4/9/7/store_938794/sp938794_20140407102016404.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/6/1/0/store_958016/sp958016_20140617004138605.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/5/2/583252/583252_20131216200003_5751.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/7/8/9/store_138987/sp138987_20130927175214252.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/0/0/3/520300/520300_20130827222032_6649.jpg']"
c7642be0cc608d5abb91265aeb503e2268448f6e,蘇堤義式餐坊,CoQBdQAAACRyL5pjNM8ecLrKYnoklNyrmOhWA5eYtEEWI09mhABIRjmkkg_BpUNgeMb5T_ZlYVuW5iy7ORRjfJ_SjNW-ECMl1h95c03Fte3uZ9BRQ52eJ3Cx6NZEu1z7sBpyXVvAkOBucHKH7JgWiUDNMSqqBwKREwfewh9RyMEYU9rWpNTCEhAZSSz5YUOwBgHOA84d8-scGhSNSrRxl6mKdq4GAVSYOaXilNqmRQ,[],復興北路514巷65號,"(25.066122, 121.54139399999997)",GOOGLE,ChIJc-DlivyrQjQR_KZ8kDoc048,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/8/9/663982/663982_20140521180827_1825.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/5/2/8259/8259_1345012550_5344.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/8/7/7/store_619778/sp619778_20131002084843985.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/5/1/27150/27150_1345021338_7603.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/4/4/2/store_1244/sp1244_20121030231511501.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/6/0/369068/369068_20121102002158_8404.jpg', 'http://iphoto.ipeen.com.tw/photo/koko/coupon/200x200/6/2/6/13626/1d4505f37a3852044b77d6a4381bc9636e17ace5.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/5/7/2/315275/315275_1345154410_4079.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/3/0/7/18703/18703_1345016817_1841.jpg']"
cb0d5bb7bcf349ce68c4e239cdd2dd447aab86cd,好味屋餐廳,CoQBcQAAAGLWx5piXEw97yT-DVbi2UUabTNU1nCuLzqdoq5A87tpWF66JtnX9J3qht4cXVWlCmZYdj7KqMCORR3GjZ6sDQq2Fyv-C5f95SWAgzzVqp0CZFEUSpWmsJv9gjNhX0hrE-_ynq0pZstT2yRyzCmtD6fXoHbfzcZEcBLA5f_g232CEhAtTEVgnHuGiSt59FpU1DkfGhS96z5O3EkHi5ryjZwhggQQyPLs5A,[],台北市信義區松信路72號,"(25.046223, 121.57196299999998)",GOOGLE,ChIJyQCKBZirQjQRXgFJZVrIAUY,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/9/3/564396/564396_20131117042248_5024.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/201008/cgm73756928f04356d7eb034e95acf8f14c692.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/4/1/604146/604146_20140123200644_3644.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/0/5/112500/112500_1345070706_5838.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/9/1/663196/663196_20140520160027_6637.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/5/1/562152/562152_20131110225200_7229.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/201008/cgm02384d75e798078bddba72edb7eca1fa431.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/5/8/644854/644854_20140417113004_9143.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/4/7/642742/642742_20140414094333_3479.jpg']"
cc64023817d65ccfb348ad379b426b5039ddb464,咖比茶咖啡,[],松山區南京東路四段133巷1號,"(25.052142, 121.55466899999999)",GOOGLE,ChIJJ8xiLuqrQjQRo3C4QPR_vBk,CnRwAAAAVSaxub9ggQUVA5FjNAeOPnq1A9r84NavnW5MXMYO59O9jGYlz4etIwgvjrVs_jCp1H76QAapmTjceG0DISSXCzuy4fMWwkcFLFhAWdaFAMEPLXBmlwdt83klJ-_8OqZHjfBA9OjWLCuEkrYaZuQWPRIQBQdBa0DneGk-scpe3pULLhoUvi0u9a1hdKqBmfdzInstSKDrq3I,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/27942/656330/cgmfe696cb6fadbb7c5ada37eb1312c96b4953.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/201011/cgmd9e010e182af85167b5b7c2b915bf648591.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/27942/656330/cgmcba2b587536fff89e7bcd49e74d15718306.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/201011/cgm4b3b1519a5a3aae6a571e5f27fcae75f274.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/27942/656330/cgm82087fbad70f721bc70774bc31cbd827752.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/7/2/0/store_148027/sp148027_20120727182418402.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/201010/cgm24cc9c1d9ed70def71f27b773bb58694540.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/3/9/658932/658932_20140513000007_7817.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/8/4/397480/397480_20121224181635_6425.jpg']"
cd07b20335faf2f17bd8c0b9b88d3b8522da0d6d,盒子壽司,"[""https://lh4.googleusercontent.com/-U7qAYN2_rEc/U3yVVW3CZMI/AAAAAAAV2jU/7geUqf5L1uQ/w1000-s0/photo.jpg""]",南京東路四段133巷7弄1號,"(25.052628, 121.55523100000005)",GOOGLE,ChIJGyGNy-urQjQRyHHVPa10IUk,CnRtAAAAx1rpGfYJjao745SDqnd8Fm6yx8-xYvvuO3RgxUPYy1UdYqME8-f_ATY-vOS7bB7Pc6QD_XRJivWiHCDEt5Z5G8Mvevn9fQoR0eWXSA_fQgTqZItj59g-iwGsHb7xVOM2l_LHT7dqgdXZr0oPixaEJBIQD8_uWx45oZLSshmBzd7UzxoU43GwYBbj3HbuoY54IWEwqsEUHv0,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/3/6/5/288563/288563_1345145972_5243.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/3/7/200736/200736_1345125692_7461.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/7/6/0/54067/54067_1345036637_4002.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/3/6/51639/51639_1345035323_963.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/9/4/461494/461494_20130503232542_204.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/200902/cm20090223ee6fe0bfda0955cb95897eeb91ca8898120.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/7/4/300479/300479_1345149511_7745.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/3/9/0/cm20120711_145469_116818_a7a657b003bacd2715c15c8eff98725c220.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/9/7/403792/403792_20130108144207_9542.jpg']"
cd126fd38ef9e3d2e5e6ea4b4ec28133a57b0351,MyCoffee,"[""https://lh6.googleusercontent.com/-0YxdMJbZd58/U09fzTRNUmI/AAAAAAAAshU/2N0GEWBbYy4/w1000-s0/photo.jpg""]",長安東路二段6號,"(25.0492, 121.542779)",GOOGLE,ChIJC8tfI9yrQjQRV1djzFMklqM,CnRrAAAAGVZrX3aJCgVQ_dwKNXxP0ouNAmaoOcLhKTDnZoozmgBuNjUuOoSUOE9ssdpIa7mI-5OAmmdR4oSsHKrC8449mrKFA5SAfAF3t1xcTQ0XOZONBGPk6eTA5EcF6AnZg1h4SMsonUjOQBZvVW8Erm7_pRIQe-y22p2IX7fou9Wg8t7YuhoU9m9aHnC8jcNHjtl6biI4X3tqSSU,"[""meal_takeaway"",""cafe"",""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/3/7/9/129973/129973_1345080161_5959.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/9/6/70699/70699_1345045989_8737.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/9/3/67398/67398_1345044128_3126.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/9/5/105599/105599_1345066899_6549.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/3/9/182936/182936_1345114156_451.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/5/2/443258/443258_20130403144901_5423.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/4/2/1/64124/64124_1345042275_7496.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/1/1/452118/452118_20130418152406_222.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/7/5/9/store_3957/sp3957_20121030224000222.jpg']"
ceddbb2edd97ea7f9c283dfaddf27d074ba3a66f,C'est La Vie 1982 coffee 聖拉薇咖啡,"[""https://lh4.googleusercontent.com/-0DN-jm1MnV4/UsXfrveQW9I/AAAAAAAAY8w/QVaUgKUB7j4/w1000-s0/photo.jpg""]",南京東路五段66巷12弄7號,"(25.050393, 121.560336)",GOOGLE,ChIJg9moMZWrQjQRh3W7-j675X8,CpQBiQAAAGpG0NpBLrX6JRqBemWepMIB3WLifHkEmd8ybEjBBDnyRO_VUHurkFIi4IIRQCqtNFiirJhse4SVTGohe45T6_qRbXpyVuudIKkhO2XMY2xIh7hFYrLxwmL1vSx1Y7x1UwU2IP7qM7QRDYzv54fs09-pJSWQBZLTO-RXG37H7MtoTOJHRoP05-ef0yUVXo3W8hIQGjTyGSWaXZT--K-NSeTXRhoUh7NAf35vZtcfxOhMgdWafK41oDM,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/9/7/3/store_34379/sp34379_20121030211006184.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/6/8/store_34865/sp34865_20121030204746388.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/7/9/store_40975/sp40975_20121030200259594.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/3/0/51032/51032_1345034988_6252.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/9/7/3/store_34379/sp34379_20121030211006184.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/6/8/store_34865/sp34865_20121030204746388.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/7/9/store_40975/sp40975_20121030200259594.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/3/0/51032/51032_1345034988_6252.jpg']"
cf7f3c97402dd6ebf7c20327c731b3ba0382b8e0,泉壽司,[],興安街214號,"(25.055945, 121.54599099999996)",GOOGLE,ChIJZWwxZ-arQjQRylHqYKfWpt8,CnRsAAAA-s6Sfh5331odTwWSnu5qCjTqFznvwg-4zPIcMCcSqjrxUHC6t5MTFyzEhRa19wpohnWPOFqmM2__CKQ4zjhncJRl7WYlIcn8oIVez51ew5EaYtDLGMsBNUK0WpKxGlX5Xqm4Z4XaRjpeSIYwWkwdCRIQBMGxXtTm-ySDn6bT5c0haBoUwhQRns7GJmsXN9NKtLP010rmLGk,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/7/8/2/store_37287/sp37287_20121030191212618.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/3/8/1/71183/71183_1345046270_6189.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/5/1/4/cm20120716_298849_90791_1176f920bcf95c1bd52111366e2e4d84833.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/3/4/1/cm20120713_51046_124613_b83f490e04194b0f64790777e1621d66672.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/3/1/162139/162139_1345100052_2628.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/200906/cgmeaf7dccfe5992b903818411de843b924599.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/3/1/1/70113/70113_1345045654_4937.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/6/2/368264/368264_20121031162809_3979.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/7/7/540774/540774_20131004193155_6839.jpg']"
d1782d22d78592cf43df656d8b2adc5e53fb0011,薇蓁咖啡精進料理,CoQBegAAAAyI41cMNzPmR8FowLhn788OWcY6QaSEP2YK6jLUdLNgzD_8jXQsfoNNKR5J12gfIvuHdbtV0-47Slepbdq-56cn117Ltbaxf-1-owSBAu7Bso-idahJ3WVr2-AohvZejZr9rG4m6RTL211ZrD0wFmpxEc83n7HIaw1S12kRENNREhDuugtwW7W4-309r-rUajJPGhSSoYGIFBARzHfA3fGdps1tyNqv4A,[],民權東路三段60巷13弄42號,"(25.060649, 121.54348600000003)",GOOGLE,ChIJQY6OiOSrQjQR0IlHQn0lR70,"[""restaurant"",""food"",""establishment""]",[]
d1f010f711f9ab47a927080d33e42b375cb9448c,村子口眷村餐廳,"[""https://lh6.googleusercontent.com/-73h3MRGS9VE/UAQpXL_xQ4I/AAAAAAAAj04/0dWltQxVOLY/w1000-s0/IMG_3214.JPG""]",八德路三段12巷52弄34號,"(25.045986, 121.549622)",GOOGLE,ChIJY1WBXsOrQjQRnqkyoFiP2To,CoQBdgAAAOn-kYENsBDJTp32YAhD0V7v0ka503h4BZqNRd45PyBn_x5n172vbpTAsfvarDwLkbPAkgeBqt_KHpMddmBsbGmmjjRoUGBvEj6f1jntehIEmoguKZrYCOpYQZ-OCWgfxGhA5hy5_Fd3QGpEAKbWUpIrZmaxUaqhcZCI08btEO5pEhBgUqwUThlBPx6gUWNNkW7jGhSzyBxgjhZCdZpN_4PXJqfw4QViPg,"[""store"",""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/9/0/534096/534096_20130921213003_2516.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/0/8/663808/663808_20140521130839_9915.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/4/9/22946/22946_1345019024_892.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/41554/usr41554_120.jpg', 'http://iphoto.ipeen.com.tw/photo/focus/fo_20101103173020e842b75197c2352a99b7539d7c3816c3221.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/2/0/623028/623028_20140303231343_8313.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/64324/usr64324_120.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/7/2/36279/36279_1345026696_2229.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/0/8/663808/663808_20140521130839_9915.jpg']"
d2b5b154793b8b48aab63432b4c8efbfebf6a527,珍蜜COFFEESHOP,[],八德路三段2號,"(25.047936, 121.54932299999996)",GOOGLE,ChIJHWcCJcOrQjQR8esKsp3_U74,CoQBcgAAAFp3cPIx6oEEPxfpZIwbSiIyFZ5gAD-eTg8zzokWf0wEkbVLYVfdXWwWng61YG15G8unFCMTn2_5YvrMSgiJEDTdteugxZKrLvK_ertMlqUkV2iYFEmfEsPV1AK08GmtQQD_v2mZT5i2Gbwde8I82cwcmZQqVJmYs52E9J49GprREhBXSOReFAhHwehClwFPGVxhGhTP3jZD4LyGd9sENoXjbCWfmGSx0g,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/focus/511/fo_201205031729567803ac40e4c6cdb58b6830b5128780bf503.jpg', 'http://iphoto.ipeen.com.tw/photo/focus/511/fo_201205031729561c92fe44adf43863ce29b3aec320b1d3772.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/6/2/9/412926/412926_20130126194437_2357.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/0/0/576002/576002_20131205091454_6022.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/7/2/309279/309279_1345152267_4073.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/8/9/2/cm20130501_45144_600228_bfcf1d259db928cbaef34c5e0122e589848.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/8/9/2/cm20130501_45144_600228_338326174fea71c6d58b3dfec9c9f2eb431.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/7/2/0/store_148027/sp148027_20120727182418402.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/3/8/2/store_137283/sp137283_20120602202825707.jpg']"
d3dd733daf9832580c67b5b9f06817352e095966,MR.BROWN伯朗咖啡館,CoQBeAAAACE7TrD4UBJS_sTPbBVPv8Vubztn0OfQ7UkrUTRl1lNnISw-79gf1L6lZyLMld8bM--OPaLSd5Un5CZ22b5VAS9-mnAoL-hvw9BXuSDs63bxK5S3666izdR_9Mz8iYAsKd3fchJePI-cdlF1EuMbys0mMPkBvQR-RRlYZKkF32TSEhDPqS0t-EvXOc-DCCofvR_-GhS42o9NRidmZJBeZFUPXQKCAPjSsA,[],敦化北路340之9號,"(25.063677, 121.55187999999998)",GOOGLE,ChIJQRjKUYyrQjQRhdRl-cp8dhI,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/5/8/683856/683856_20140623113236_24.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/8/335889/335889_20120824094106_6432.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/6/8/440860/440860_20130329133031_3178.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/2/1/8/store_54812/sp54812_20121031013751209.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/4/2/490244/490244_20130629170842_4775.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/8/3/2/store_33238/sp33238_20121031005459785.jp
d3dd733daf9832580c67b5b9f06817352e095966,MR.BROWN伯朗咖啡館,CoQBeAAAACE7TrD4UBJS_sTPbBVPv8Vubztn0OfQ7UkrUTRl1lNnISw-79gf1L6lZyLMld8bM--OPaLSd5Un5CZ22b5VAS9-mnAoL-hvw9BXuSDs63bxK5S3666izdR_9Mz8iYAsKd3fchJePI-cdlF1EuMbys0mMPkBvQR-RRlYZKkF32TSEhDPqS0t-EvXOc-DCCofvR_-GhS42o9NRidmZJBeZFUPXQKCAPjSsA,[],敦化北路340之9號,"(25.063677, 121.55187999999998)",GOOGLE,ChIJQRjKUYyrQjQRhdRl-cp8dhI,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/5/8/683856/683856_20140623113236_24.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/8/335889/335889_20120824094106_6432.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/6/8/440860/440860_20130329133031_3178.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/2/1/8/store_54812/sp54812_20121031013751209.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/4/2/490244/490244_20130629170842_4775.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/8/3/2/store_33238/sp33238_20121031005459785.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/5/9/625950/625950_20140309211626_6477.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/3/2/3/37323/37323_1345027266_3942.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/7/2/9/39927/39927_1345028732_1225.jpg']"
