id,name,reference,photos,address,latlng,scope,place_id,types,images
3b334cb5da1a735bd5d0303339fb0782e8838468,LE GOUT,CnRpAAAA5ymMJRh44j6YRDDuvnqVAsgIIbdewdVjxkpNxnGpK0jV5EgibXzcqHWHbFdJZFDauV4M5vrGJjbWYdv0_tEGjm6SrOOo8e1RVCMizaIPjutBIVO2XznpaBtI8O42noLztJ1aq4zJB89Jo8XXFIXidRIQzQlJLKI6QS1Lqv4QesZ8MBoU2z-B955mJ5RIXvTw47Uw-PlDni4,"[""https://lh5.googleusercontent.com/-dNMmGptE3h0/UmIf-gQEWMI/AAAAAAAAAJY/48JdrFZ1AiA/w1000-s0/2013-10-18""]",瑞光路188巷58號,"(25.073654, 121.57624199999998)",GOOGLE,ChIJO06tnHusQjQRy16QnUENzWo,"[""bakery"",""store"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/1/9/6/312691/312691_1345153480_3653.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/6/1/418166/418166_20130206195515_449.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/4/9/7/store_36794/sp36794_20121107141422835.jpg', 'http://iphoto.ipeen.com.tw/photo/focus/653/145x110/fo_201209141723548ada1c0376cf01898c3e8dc8504a6575456.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/450x450/def/7/4/7/259747/259747_1345132047_424.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/5/3/545358/545358_20131012221912_5213.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/6/3/282369/282369_1345144260_7629.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/9/0/624098/624098_20140305182927_3783.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/0/146089/146089_1345090340_9990.jpg']"
bdf41d354545625ae69feafab0ff17aed6c3ed36,Leisure Cafe,"[""https://lh4.googleusercontent.com/-u0XG9y_WRxU/UMwOqeJqs7I/AAAAAAAAABY/9qcN9YRw1hs/w1000-s0/Leisure%2BCafe""]",敦化北路145巷44號,"(25.053759, 121.55273399999999)",GOOGLE,ChIJ4aw6bemrQjQRRiUUYLpmuC4,CnRuAAAAIEYPmMV_xz5FBT63HsoHuPIYNfDH1Um294imA3ptS7aJeEgb7M1cfPh2lTDGIfnLrJLWd4sOgqWgtoO7ryYHeKmE7hNi4y9vVpB7SDz-zg-0FnUwZU9UviWKjtd4sJKsQqmjofFUUvBEVszIj-cgbhIQ8DWL0GFoRdg0N5Etg_1_qxoUJR0zIN2eczAJnjXxIKYDyH2VG8Y,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/5/0/0/290005/290005_1345146380_6227.jpg', 'http://iphoto.ipeen.com.tw/photo/live_share/photo/thumbnails/400x300/0/b/0b0c788eaed241bd74bbaf7f716adb05.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/4/7/7/469774/469774_20130518113526_1290.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/35485/usr35485_120.jpg', 'http://iphoto.ipeen.com.tw/photo/live_share/photo/thumbnails/200x200/7/9/79286427fbdb25b99b056f6ec6a0d458.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/5/6/4/271465/271465_1345141140_8387.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/6/7/3/store_79376/sp79376_20121031072220690.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/6/5/515564/515564_20130818124438_7357.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/2/1/656120/656120_20140507202236_3139.jpg']"
b9e445cd67346bc9e2b74b21982b9105eadbaf40,Le Park Cafe公園咖啡館,"[""https://lh4.googleusercontent.com/-d_oBX-_zGu4/UZx9vsC9IPI/AAAAAAAAAOo/j_D4fpU391I/w1000-s0/2013-05-22""]",遼寧街146號,"(25.053729, 121.54193699999996)",GOOGLE,ChIJoV5Vt-CrQjQRX99q0bEVO_k,CoQBfgAAALLMc9tj6ATlUmTU6hjOYCi6f1EwMgoHuX1DG0iD03eKRZYewGh9wGXgoOlmVG7zjJwjYA7Jgm06QAm2BofdSalshPl4VUy52RuiWxk5CWxgFijjH72MTmV9kn3NpQTjqAq9YxIZq-OOOQaIFj0jUn0S8ZAI47wYx1LKBS1YWV2hEhAUkYKRfdW601sMiyavSgBSGhR95xJL3Tzw1El0-IHzDVMbisovpg,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/1/8/670814/670814_20140617223548_4382.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/0/6/524608/524608_20130903162121_2474.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/9/5/555594/555594_20131101005012_215.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/4/5/1/store_34154/sp34154_20121030214848700.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/200903/cm200903050c23580bb929797414f4c5ab6a4572fa360.jpg', 'http://iphoto.ipeen.com.tw//photo/live_share/photo/thumbnails/400x300/d/8/d87d140288a9996576f18687e78541df.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/8/8/604888/604888_20140125005010_6395.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/631404/540950/cgme88ab3dabd220066a2a18b616352043b667.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/9/1/167199/167199_1345103177_6152.jpg']"
6314ec51d8b6372a50843bf3dd1e686ad6ce8ea5,Le Sommelier Wine & Bistrot,"[""https://lh3.googleusercontent.com/-6KbattDzGeU/UlLWjSBjhbI/AAAAAAAAM_4/Ua1s25Ayi00/w1000-s0/photo.jpg""]","1Fl., No.120, Sec.3, Minsheng E.Rd, Taipei City","(25.057552, 121.54523399999994)",GOOGLE,ChIJ474sKuSrQjQRVvdk1V2bv0M,CoQBfQAAABl0O2a2lQTHPuFr_xdg0uyW9k_6yvzikqDevJJHONVyzJp694vwmF9gTWiVK7UDWlDgSr4pMo6927Vfc6e55UpVQaiEP8D979tQHoMxsG3LHbatNniPxWHrtDBDjc9BpK4BefpZ7VJ0-aK-CBD2wb6Q6f_dl2Fe5mGBkwv96xcwEhC0L5EMkuHnN2mlYgsB2jImGhQzLSBSvjZX0PttmGP0RZGAxEN4LA,"[""bar"",""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/6/5/store_160565/sp160565_20130508133611623.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/6/5/store_160565/sp160565_20130508133611623.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/6/5/store_160565/sp160565_20130508133611623.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/6/5/store_160565/sp160565_20130508133611623.jpg']"
cbfdadb9a4af550e71426d107f6f332c43de1c13,LeVine葡萄樹創意料理,[],台北市大安區市民大道四段116號,"(25.044421, 121.55065300000001)",GOOGLE,ChIJY8i_jcSrQjQR0M334asRuaY,CoQBfgAAAH6Jpy0HGHIdMEcrJ_TbIWmKwrNbg7YOjSaIaaWynvsOwzOxIBAczfo7MHum0jD-v0GCzEv5WAov_5nxZIb9OLvyFgMJlpQxrFcYGEVup4OpJhVri0JixWJ8RvhmKVlQhjg1ZidF7r0vJrdjp9-ThTZPT2Gr64FmSo366CH4JEDwEhBtRpIgdlO2DPw4RlHicCyzGhTA0s-atgeo34wlTwE_wI2FdV0zGQ,"[""restaurant"",""food"",""establishment""]",[]
da61340309f7bfccf80cac326614093719bd2c03,Lily法式薄餅咖啡,[],八德路三段12巷51弄3號,"(25.046244, 121.55093399999998)",GOOGLE,ChIJmWBGsdqrQjQRXp2JqOc6FFs,CoQBdwAAAAk95zJFrMu0CgZfhy8goxa6aZjA_E2cL12t7XZ1Q7t03K8mlP9zjVuSiju0-YbFit3pdfHc5XWv4W7Ak8tC9do4Q7KteZoiz5Z-cPaF4Z6rzx_nHIXEtbaitA7FeewUzQt79qczgFROlLqLYUmdAjI-jjGr4YEHZ5MtITu5O3mrEhDDNyRQI15frXzXsBad1ZeHGhTmgDiVQsB1HDt7oxv1i300YiUs5g,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/4/3/1/423134/423134_20130221085751_6471.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/9/0/664090/664090_20140521233513_5597.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/6/4/526460/526460_20130906144341_4945.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/6/7/store_15765/sp15765_20080906151050531.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/3/0/7/164703/164703_1345101621_5790.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/5/8/599854/599854_20140115203540_6401.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/4/5/529540/529540_20130912150828_601.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/4/7/9/store_65974/sp65974_20121031055808950.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/9/1/38190/38190_1345027734_7732.jpg']"
579d7ffc770c07bf084df39ae08603122faa11cc,LindenCafe,"[""https://lh5.googleusercontent.com/-18oKB9EghYE/UtUDUvAdRnI/AAAAAAAAoQk/bRnOOATQWj0/w1000-s0/2014-01-14""]",台北市中山區民生東路三段130巷7弄,"(25.056555, 121.54694999999992)",GOOGLE,ChIJeUQ3c-arQjQRPsTVnxYN7m4,CnRrAAAApw-cTrGwYragIxhfwGVlu_SxanrRywJv5IukQ5sPyecbU-gkb694pHRXENhxDXCvF6AmnBm6PFCCBXM_VYTnJvI3wU6Qo9DKLTQYdvW6BbKwnV2eq92GqFE_wXJyFQ6XPdjpEr4wAZMrYSMe6kYt6RIQaraIjwlnJjXCnO-pvyDqixoUBSMB0RpOgYNBupqyDejOwxt97k0,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/4/0/628040/628040_20140313191610_4146.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/9/9/474992/474992_20130528001951_7610.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/2/4/33428/33428_1345025108_1335.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/0/384089/384089_20121128172131_5140.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/3/9/398930/398930_20121227194038_3358.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/8/7/574786/574786_20131202122637_1677.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/4/9/154944/154944_1345095485_8049.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/8/2/34284/34284_1345025572_3012.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/6/7/69768/69768_1345045455_2939.jpg']"
e21ab680b86759e00a3d8358a9195d7327399247,LoCo Food 樂口福,"[""https://lh3.googleusercontent.com/-sg4z6A-PUmA/UxlQyQVsm5I/AAAAAAAAk_w/a8yNTf1G3Qo/w1000-s0/photo.jpg""]",南京東路三段89巷5-4號,"(25.052646, 121.53883199999996)",GOOGLE,ChIJNXFexN-rQjQR97Kwvr1QngM,CoQBdAAAANKkHJTdxNLJ6Jqmzz6AVXzcbvN9jK_f-LrKb9o4fODIZ7DuO-uOCELEfFe4-IO-mmoS5u1iiceHnGWojmR18bYXPVegWwlF0I3bPHMjtzzzQHKKdepd10U__0GUsM7eLzRxJ9aWS4j0R0YiDbx1kOTr0HtBKgP0geiBokFv6z3vEhBFyhbFiFS1FlADanrgBqiMGhTkq00xl7Q_IsM3xr0VOT61uk8d-Q,"[""store"",""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/200903/cm2009030601eca89f0d6d74b041a368580597e165967.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/200903/cm20090306f378052119dd4b3dd10f8cf896fa8fe0409.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/4/5/8/78854/78854_1345052268_7930.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/4/5/8/548854/548854_20131018121541_1923.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/450x450/def/4/9/2/631294/631294_20140320203010_879.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/2/6/0/store_636062/sp636062_20130924150940295.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/3/7/442738/442738_20130402142632_5518.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/6/7/653762/653762_20140503172250_7033.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/8/7/433782/433782_20130316105935_7349.jpg']"
c8c30721a5d110c6aef7ca1995620116d0c2c2f8,Loving Hut愛家國際餐飲台北米開店(中式小吃),"[""https://lh3.googleusercontent.com/-S38TTRIE7Lw/U4n9X9tek8I/AAAAAAAAyMY/BlLmzPLfBUs/w1000-s0/photo.jpg""]",松山區敦化北路120巷7弄5號,"(25.053743, 121.54808700000001)",GOOGLE,ChIJDdNBhNerQjQROTq4c7GZd_s,CqQBnQAAAMwe_FWLYoZcA2nkt6gXzZh9u58x3malLxkG6U1obGufOtxKoN3kOviTe1nf48Ai6OxHwcEu2N7ZO-tvoBdBjHpzAbuE6i694VugtSQZV3XxPBiPXhVvNs9Z-ym6Vs0MzIle2GgR8-fvKWDtOZwlGPArTu1MEeNPBgL-hokfhPkeEpCirwmQMEB66AVqzsrqHWbppHq2VJNnod-oEdGz5n0SENMbLtCoX54sH0WbBQ0Cw2AaFPPxsT6DpV8ibQYYeG1LLcaPwElG,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/usr/407987/958118_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/16110/usr16110_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/750084/741717_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/26040/740839_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/14571/usr14571_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/407987/958118_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/16110/usr16110_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/750084/741717_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/26040/740839_120.jpg']"
71b7af09a4625b5390e2ee1770998dc45eaeec8a,LULU Restaurant,[],民生東路三段113巷9號,"(25.058662, 121.54626499999995)",GOOGLE,ChIJOSx8t-WrQjQRA833WdxfiDA,CnRwAAAAclKbqoaQnBsWknr3JV4sCllJMlAJhDAO3Ft5KPDCvZAUwoFqCg1SN5HlgWGHZZCAZzspF6VpxcJzs0UYOhVaV2AWdYNEhY4dro7f4Zx7tqCE_dr34HujnF3n0Uf5-2jX0viXie5wkXalsI0JNYAz8BIQ5Kr2w5LoxsxckRkk8bVR0hoUJTXEiFBhiGy9goc6eoGhBCtDrrU,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/2/2/40226/40226_1345028904_471.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/1/5/6/378651/378651_20121118215337_9077.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/1/5/1/188151/188151_1345117330_2178.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/1/6/7/161761/161761_1345099824_1812.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/4/5/186542/186542_1345116411_8231.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/0/0/171000/171000_1345105755_2898.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/0/8/178804/178804_1345111606_4361.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/7/3/192374/192374_1345120221_4807.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/7/7/9/66977/66977_1345043901_5197.jpg']"
96375579aac5304cee1974b304dc393af784b725,LULU Restaurant,"[""https://lh6.googleusercontent.com/-d3LpnkRIB9Q/TmxDEMw55EI/AAAAAAAAAkg/DXwvqcUbcx4/w1000-s0/LULU%25E9%25A4%2590%25E5%25BB%25B3""]",民生東路三段113巷9號,"(25.05866, 121.54625499999997)",GOOGLE,ChIJOSx8t-WrQjQRoGvtDtOuus8,CnRsAAAAcJj6ONFooO4AUc26odeJs3p-aS2IoyHoabHHnTFr3Le3Yz6f1ZQ_-pTUunPck0ZEBUH1yIXIPQ5lk6-IvVvM6lDEosaoCoOJXkquLM0G1RcK6CKgM-cROtqgLU5DWlQZUtiFTYr8cKmbXO4wFPqjlRIQ9YfnIrUPxis61hpKnCdIlRoUT-4mKR5TuEDlVVyS6JI_T6edBYg,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/usr/24389/usr24389_120.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/9/0/2/65209/65209_1345042887_5159.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/7/2/200278/200278_1345125394_4678.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/2/2/40226/40226_1345028904_471.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/7/6/8/70867/70867_1345046088_9380.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/0/4/652404/652404_20140430220725_161.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/9/4/1/170149/170149_1345105195_9674.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/6/2/73269/73269_1345048409_4706.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/5/4/71459/71459_1345046455_6799.jpg']"
5ecd4b15ebd552d24b0d1a0b30f1253ccc2febe5,Lust Caution Chocolate,CoQBeAAAANy9v4WxSrRbPBJN-wDpKNGK7jPBOMeXeXuXJ40SExrryC6RqNB-S6b2ihQiawMSa958vgW9xG_mcLNx8s8uSnIyt2A1NR-QwSCddy3EHT_TvjGlR7JUwlLNsGNLdVB9-rWTYbBBIkbeCu_9QFME916xx4MbU5eVmPmPU2JyktvREhCwzy2Xokr19p4HxQx8FfWHGhQUh0nS9LiGIX8uM9hS4qJZ1vcZQg,[],龍江路415巷29號3樓,"(25.066503, 121.54297599999995)",GOOGLE,ChIJD6cihvurQjQR5IW1NKVDlEE,"[""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/6/9/4/610496/610496_20140207114316_3116.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/3/9/5/store_41593/sp41593_20121030202414359.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/7/6/0/store_46067/sp46067_20121030214356517.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/1/4/7/store_33741/sp33741_20121031012224976.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/9/9/0/374099/374099_20121111103757_269.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/1/3/16318/16318_1345015699_4457.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/6/1/624168/624168_20140305204952_400.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/9/2/3/106329/106329_1345067309_3651.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/1/2/4/384421/384421_20121129012920_4899.jpg']"
8b7dae138a7ea3ee339a3b02d83cc3426739d699,L先生義法餐廳-Monsieur L Restaurant,"[""https://lh6.googleusercontent.com/-ggZ2GS4ZCGc/UpHA7iTev_I/AAAAAAAASv8/gmYozfjXjyQ/w1000-s0/photo.jpg""]",民生東路四段131巷21號,"(25.059229, 121.55351900000005)",GOOGLE,ChIJsRhccu6rQjQRSBycv9_hsOA,CpQBiwAAAD7_wW_h2r2DiZ2UvgHm3a_I7gCU85V9ufkUSWjEZTxbD5Kmut_WDfar5I-wSk7Adcldg89h1D9aPy0TqxGQjcHF1K6zQ4bl_EgeZLand3MPwnbyTxkIzdrQ1QwgeaKkjrH4v1174RVZimkRMxT6cW_pAB3uiK9mHyrHymvcHqnB61ZRQ4NgqLq0-nFvHh-EPhIQbKnwJFjwfsCQewondkV5NBoU41rEpnweDnFNuzT6oU96DNcOH2w,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/0/6/4/526460/526460_20130906144341_4945.jpg', 'http://iphoto.ipeen.com.tw/photo/live_share/photo/thumbnails/200x200/a/d/ad10680c3e4daae5b644bfc378943d55.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/9/4/7/store_15749/sp15749_20121031020806996.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/2/1/0/store_106012/sp106012_20121031074813785.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/9/4/8/83849/83849_1345055073_258.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/7/2/7/294727/294727_1345147594_3161.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/9/4/651492/651492_20140429095633_8135.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/4/1/448144/448144_20130412104156_1514.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/8/2/3/store_43328/sp43328_20121031050552226.jpg']"
4ba425e2faccb6f16189705ee02ff920557ab512,Machikaka,[],南京東路三段216巷4號,"(25.051428, 121.54337499999997)",GOOGLE,ChIJA2if6N2rQjQRL9LWnllTNxA,CnRqAAAARuGBsh8Xg3BVmQkyNAwrqF6iJtEIwBpSdOSO_CG4IbVbsbP0HDe9TUV2-xkVO47VQguq_rGgmOJuJvryIyFfVjh5XWq_-tcgr6G8FQnUX0_1NKtqy3AVFJe9LspfxnhNLlf7DqMyhCwkb_BNVLJ1QBIQd1T0H2CaHMtz7wyaZliTvhoUvFkOl5t4fAorqgByX7O5vqUQfa0,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/7/9/604978/604978_20140125112002_9532.jpg', 'http://iphoto.ipeen.com.tw/photo/focus/1192/145x110/fo_2013121912333517d4be2c1e2a50950ddcda05955c7631819.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/5/9/9/147995/147995_1345091519_9066.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/8/8/519888/519888_20130826010725_7730.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/5/0/3/323305/323305_1345157314_5890.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/154291/953272_120.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/4/6/528648/528648_20130910224655_2728.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/2/3/180329/180329_1345112578_9911.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/8/9/696980/696980_20140716235827_4055.jpg']"
725bd4bd590447f21e8fd4c4c04e076acab50e8b,maggie早午餐,CnRwAAAA-lCOaRew3d1cGdmcoT8VZ8hmXgZQMSbGk8l2x8xeyVQaB1k3JDer5PLAwq8WvMqSfc5qpgPkrkmJcPX4JMQsswvSyWqw5-e52eMd5eI80DkhpptA_H0AlV4Vw2ey7HZGuAZPoznYfMXEOpnjiOAhXRIQ71SXfLVzq2FsPwiWzebwXBoUr86dN57-BogLo5fvp6qw_bhR5s8,"[""https://lh6.googleusercontent.com/-MuNvckHQHNI/Uk19AOmYmKI/AAAAAAAALwE/AWbElL2fD1w/w1000-s0/photo.jpg""]",南京東路五段123巷1弄11號,"(25.052141, 121.55997400000001)",GOOGLE,ChIJwWg02eqrQjQR5TJw5AF9u0E,"[""meal_takeaway"",""cafe"",""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw//photo/live_share/photo/thumbnails/400x300/7/8/7888328137dbc72d9b343cafd51519da.jpg', 'http://iphoto.ipeen.com.tw/photo/live_share/photo/thumbnails/400x300/b/d/bd164155ea1781526ac270df68df75b2.jpg', 'http://iphoto.ipeen.com.tw/photo/live_share/photo/thumbnails/200x200/2/c/2c5fe4981b1ad034fb6da6471a980f25.jpg', 'http://iphoto.ipeen.com.tw/photo/live_share/photo/thumbnails/200x200/d/2/d2add245655def418c8184d5c5aa913f.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/372809/636617_120.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/6/5/661568/661568_20140517200824_9694.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/5/7/373759/373759_20121110154925_4014.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/642671/643061_120.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/6/324689/324689_1345157804_5857.jpg']"
8c027fba12c411f034339cb1a0783e9e395b1ad2,MAISONKAYSER,[],台北市松山區復興南路一段39號B1(微風廣場),"(25.04613, 121.544126)",GOOGLE,ChIJV8swk9urQjQRGTrG6kLgVXk,CnRtAAAAV5vayZRaVRhnUm8FUBQKAyvpe4KNly7bODOc0M1L26wdfNrg35b0FiV46Najpync2q6RveUD8AS2KI_b6NyempyYRAyWYcwHmgEiThZr3y7l8veuo7rnTiwf2wDu1gH-sDcVtpLuAwX8w7cWOlmJqBIQrgmnKohMym-0jIeQAY9hEBoUfdty3zOYYKcjfoZLd78bnMYY-fw,"[""bakery"",""store"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/focus/425/145x110/fo_2012020300024963bdddc182d4e7719e3c55bb8447ad99930.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/450x450/vip/7/3/5/store_138537/sp138537_20130220113620989.jpg', 'http://iphoto.ipeen.com.tw//photo/live_share/photo/thumbnails/400x300/4/3/43c70b28a52711fee1ed1a4fd10a968f.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/338685/540684/cm20131004___a966c9b7c27d673060705a7e6fe8ce42646.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/4/21489/21489_1345018250_2403.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/7/8/549878/549878_20131020135120_5174.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/8/5/641588/641588_20140410124013_7974.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/2/0/598024/598024_20140112210503_136.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/3/8/1/324183/324183_1345157625_7149.jpg']"
